province,food_name,product_group_tr,product_group_en,kcal_100g
Aydın,Aydın Yuvarlaması,Yemekler ve çorbalar,Meals & soups,296
Balıkesir,Ayvalık Karadiken,Yemekler ve çorbalar,Meals & soups,232
Ağrı,Ağrı Haşıl Yemeği,Yemekler ve çorbalar,Meals & soups,251
Ağrı,Ağrı Yaprak Döneri,Yemekler ve çorbalar,Meals & soups,206
Balıkesir,Balıkesir Düğün Çorbası,Yemekler ve çorbalar,Meals & soups,251
Balıkesir,Balıkesir Etli Çorba,Yemekler ve çorbalar,Meals & soups,304
Balıkesir,Balıkesir Göbel Kuzu Kokoreci / Balıkesir Kuzu Kokoreci,Yemekler ve çorbalar,Meals & soups,233
Bartın,Bartın Pirinçli Mantısı,Yemekler ve çorbalar,Meals & soups,305
Bartın,Bartın Yumurtalı Isput Yemeği,Yemekler ve çorbalar,Meals & soups,140
Batman,Batman Piçik Yemeği,Yemekler ve çorbalar,Meals & soups,272
Bayburt,Bayburt Ekşi Lahana,Yemekler ve çorbalar,Meals & soups,239
Bayburt,Bayburt Kara Pancar Yemeği,Yemekler ve çorbalar,Meals & soups,222
Bayburt,Bayburt Kavut Çorbası,Yemekler ve çorbalar,Meals & soups,239
Bayburt,Bayburt Lor Dolması,Yemekler ve çorbalar,Meals & soups,146
Bayburt,Bayburt Yalancı Dolma,Yemekler ve çorbalar,Meals & soups,225
Hatay,Belen Tava,Yemekler ve çorbalar,Meals & soups,251
İzmir,Bergama Çığırtması,Yemekler ve çorbalar,Meals & soups,302
Ankara,Beypazarı Dolması / Beypazarı Yaprak Sarması,Yemekler ve çorbalar,Meals & soups,212
Bilecik,Bilecik Bıldırcın Kebabı,Yemekler ve çorbalar,Meals & soups,199
Bilecik,Bilecik Fırın Kebabı (Bilecik Fırın Eti),Yemekler ve çorbalar,Meals & soups,212
Bingöl,Bingöl Çobantaşı Kavurması,Yemekler ve çorbalar,Meals & soups,276
Bitlis,Bitlis Avşor Çorbası,Yemekler ve çorbalar,Meals & soups,250
Bitlis,Bitlis Büryan Kebabı,Yemekler ve çorbalar,Meals & soups,211
Bitlis,Bitlis Ciğer Taplaması,Yemekler ve çorbalar,Meals & soups,258
Bitlis,Bitlis Katıklı Dolma,Yemekler ve çorbalar,Meals & soups,239
Bitlis,Bitlis Çorti Taplaması,Yemekler ve çorbalar,Meals & soups,279
Bitlis,Bitlis İçli Köftesi,Yemekler ve çorbalar,Meals & soups,203
Muğla,Bodrum Çökertme Kebabı,Yemekler ve çorbalar,Meals & soups,220
Bolu,Bolu Kızılcık Tarhanası,Yemekler ve çorbalar,Meals & soups,217
Afyonkarahisar,Bolvadin Fırın Eti,Yemekler ve çorbalar,Meals & soups,169
Afyonkarahisar,Bolvadin Mantısı,Yemekler ve çorbalar,Meals & soups,248
Niğde,Bor Söğürmesi,Yemekler ve çorbalar,Meals & soups,247
Sinop,Boyabat Sırık Kebabı,Yemekler ve çorbalar,Meals & soups,235
Bilecik,Bozüyük Mercimekli Mantısı,Yemekler ve çorbalar,Meals & soups,224
Burdur,Burdur Şiş Köftesi,Yemekler ve çorbalar,Meals & soups,171
Bursa,Bursa Döner Kebabı,Yemekler ve çorbalar,Meals & soups,216
Bursa,Bursa Pideli Köfte,Yemekler ve çorbalar,Meals & soups,220
Kastamonu,Cide Tarhanası,Yemekler ve çorbalar,Meals & soups,199
Şırnak,Cizre Meyre / Cizre Mehir,Yemekler ve çorbalar,Meals & soups,228
Aydın,Dalama Tandırı,Yemekler ve çorbalar,Meals & soups,253
Aydın,Dedebağ Keşkeği / Karacasu Keşkeği,Yemekler ve çorbalar,Meals & soups,320
Kayseri,Develi Cıvıklısı,Yemekler ve çorbalar,Meals & soups,247
Kastamonu,Devrekani Hindi Banduması,Yemekler ve çorbalar,Meals & soups,232
Afyonkarahisar,Dinar Taptama Köfte / Dinar Taplama Köfte,Yemekler ve çorbalar,Meals & soups,149
Sivas,Divriği Pilavı /Alatlı Pilavı,Yemekler ve çorbalar,Meals & soups,234
Diyarbakır,Diyarbakır Ayva Dizmesi,Yemekler ve çorbalar,Meals & soups,238
Diyarbakır,Diyarbakır Ayvalı Kavurma,Yemekler ve çorbalar,Meals & soups,346
Diyarbakır,Diyarbakır Ayvalı Köfte,Yemekler ve çorbalar,Meals & soups,226
Diyarbakır,Diyarbakır Babaganuç,Yemekler ve çorbalar,Meals & soups,249
Diyarbakır,Diyarbakır Bakla Meftunesi,Yemekler ve çorbalar,Meals & soups,233
Diyarbakır,Diyarbakır Ciğer Kebabı,Yemekler ve çorbalar,Meals & soups,182
Diyarbakır,Diyarbakır Dalak Dolması,Yemekler ve çorbalar,Meals & soups,286
Diyarbakır,Diyarbakır Duvaklı Pilavı,Yemekler ve çorbalar,Meals & soups,269
Diyarbakır,Diyarbakır Ekşili Balık (Sumaklı Çay Balığı),Yemekler ve çorbalar,Meals & soups,271
Diyarbakır,Diyarbakır Ekşili Dolması,Yemekler ve çorbalar,Meals & soups,194
Diyarbakır,Diyarbakır Erikli Yaz Türlüsü,Yemekler ve çorbalar,Meals & soups,298
Diyarbakır,Diyarbakır Et Eşkenesi Yemeği,Yemekler ve çorbalar,Meals & soups,172
Diyarbakır,Diyarbakır Gebol Yemeği,Yemekler ve çorbalar,Meals & soups,261
Diyarbakır,Diyarbakır Gendüme Aşı,Yemekler ve çorbalar,Meals & soups,334
Diyarbakır,Diyarbakır Habenisk Çorbası,Yemekler ve çorbalar,Meals & soups,190
Diyarbakır,Diyarbakır Hedik Yemeği,Yemekler ve çorbalar,Meals & soups,210
Diyarbakır,Diyarbakır Hıllorik Aşı,Yemekler ve çorbalar,Meals & soups,239
Diyarbakır,Diyarbakır Hırçikli Meftunesi,Yemekler ve çorbalar,Meals & soups,212
Diyarbakır,Diyarbakır Kabak Meftunesi,Yemekler ve çorbalar,Meals & soups,165
Diyarbakır,Diyarbakır Kaburga Dolması,Yemekler ve çorbalar,Meals & soups,238
Diyarbakır,Diyarbakır Kemikli Kebabı,Yemekler ve çorbalar,Meals & soups,187
Diyarbakır,Diyarbakır Kenger Boranisi,Yemekler ve çorbalar,Meals & soups,256
Diyarbakır,Diyarbakır Kenger Meftunesi,Yemekler ve çorbalar,Meals & soups,194
Diyarbakır,Diyarbakır Kengerli Bulgur Pilavı,Yemekler ve çorbalar,Meals & soups,305
Diyarbakır,Diyarbakır Kibe Mumbar,Yemekler ve çorbalar,Meals & soups,200
Diyarbakır,Diyarbakır Kulak Çorbası,Yemekler ve çorbalar,Meals & soups,221
Diyarbakır,Diyarbakır Kuru Dolması,Yemekler ve çorbalar,Meals & soups,272
Diyarbakır,Diyarbakır Kürt Mustafa Çorbası,Yemekler ve çorbalar,Meals & soups,180
Diyarbakır,Diyarbakır Lebenisi,Yemekler ve çorbalar,Meals & soups,245
Diyarbakır,Diyarbakır Lepik Köftesi,Yemekler ve çorbalar,Meals & soups,294
Diyarbakır,Diyarbakır Mastava Aşı Yemeği,Yemekler ve çorbalar,Meals & soups,163
Diyarbakır,Diyarbakır Meyir Çorbası,Yemekler ve çorbalar,Meals & soups,243
Diyarbakır,Diyarbakır Nardan Aşı,Yemekler ve çorbalar,Meals & soups,247
Diyarbakır,Diyarbakır Patlıcan Meftunesi,Yemekler ve çorbalar,Meals & soups,270
Diyarbakır,Diyarbakır Patlıcanlı Kazan Kebabı,Yemekler ve çorbalar,Meals & soups,179
Diyarbakır,Diyarbakır Pencegoşt Pilavı,Yemekler ve çorbalar,Meals & soups,176
Diyarbakır,Diyarbakır Perdeli Ciğer Kebabı,Yemekler ve çorbalar,Meals & soups,258
Diyarbakır,Diyarbakır Simindirik Çorbası,Yemekler ve çorbalar,Meals & soups,248
Diyarbakır,Diyarbakır Tavuk Eşkenesi,Yemekler ve çorbalar,Meals & soups,246
Diyarbakır,Diyarbakır Tirit Yemeği,Yemekler ve çorbalar,Meals & soups,251
Diyarbakır,Diyarbakır Üsküre Kebabı / Diyarbakır Tas Kebabı,Yemekler ve çorbalar,Meals & soups,204
Diyarbakır,Diyarbakır İçli Köftesi,Yemekler ve çorbalar,Meals & soups,245
Ağrı,Doğubayazıt Abdigör Köftesi,Yemekler ve çorbalar,Meals & soups,248
Düzce,Düzce Köftesi,Yemekler ve çorbalar,Meals & soups,203
Edirne,Edirne Ciğer Sarma,Yemekler ve çorbalar,Meals & soups,319
Edirne,Edirne Tava Ciğeri,Yemekler ve çorbalar,Meals & soups,256
Karabük,Eflani Hindi Bandırması,Yemekler ve çorbalar,Meals & soups,181
Elazığ,Elazığ Sırın Yemeği,Yemekler ve çorbalar,Meals & soups,265
Kütahya,Emet Kebabı,Yemekler ve çorbalar,Meals & soups,191
Afyonkarahisar,Emirdağ Dolgulu Köftesi,Yemekler ve çorbalar,Meals & soups,270
Afyonkarahisar,Emirdağ Güveci,Yemekler ve çorbalar,Meals & soups,287
Konya,Ereğli Kuru Kayısı Yahnisi,Yemekler ve çorbalar,Meals & soups,198
Karaman,Ermenek Batırması,Yemekler ve çorbalar,Meals & soups,278
Erzurum,Erzurum Ayran Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,254
Erzurum,Erzurum Ayva Yahnisi / Erzurum Ayva Kalyesi,Yemekler ve çorbalar,Meals & soups,272
Erzurum,Erzurum Aşmalı Yahni,Yemekler ve çorbalar,Meals & soups,320
Erzurum,Erzurum Cılbıra / Erzurum Çılbır,Yemekler ve çorbalar,Meals & soups,224
Erzurum,Erzurum Ekşili Dolma,Yemekler ve çorbalar,Meals & soups,201
Erzurum,Erzurum Gliko,Yemekler ve çorbalar,Meals & soups,195
Erzurum,Erzurum Herle Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,198
Erzurum,Erzurum Hink Yemeği,Yemekler ve çorbalar,Meals & soups,232
Erzurum,Erzurum Kara Fatma Çorbası,Yemekler ve çorbalar,Meals & soups,250
Erzurum,Erzurum Kesme Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,247
Erzurum,Erzurum Mantısı /Erzurum Hıngeli,Yemekler ve çorbalar,Meals & soups,272
Erzurum,Erzurum Patates Boranisi,Yemekler ve çorbalar,Meals & soups,236
Erzurum,Erzurum Tatar Böreği,Yemekler ve çorbalar,Meals & soups,300
Erzurum,Erzurum Yumurta Pilavı,Yemekler ve çorbalar,Meals & soups,223
Erzurum,Erzurum Çaşır Kavurması,Yemekler ve çorbalar,Meals & soups,357
Erzurum,Erzurum Çeç Pancarı,Yemekler ve çorbalar,Meals & soups,263
Erzurum,Erzurum Çiriş Yemeği,Yemekler ve çorbalar,Meals & soups,196
Erzurum,Erzurum Çortutu Pancarı,Yemekler ve çorbalar,Meals & soups,187
Erzurum,Erzurum Şalgam Dolması,Yemekler ve çorbalar,Meals & soups,257
Eskişehir,Eskişehir Çiğböreği (Çibörek),Yemekler ve çorbalar,Meals & soups,225
Muğla,Fethiye Tarhanası,Yemekler ve çorbalar,Meals & soups,256
Hakkari,Gayle Zengil,Yemekler ve çorbalar,Meals & soups,232
Gaziantep,"Gaziantep / Antep Altı Ezmeli Kebap, Gaziantep / Antep Altı Ezmeli Kuşbaşı Kebabı, Gaziantep / Antep Altı Ezmeli Kıyma Kebabı",Yemekler ve çorbalar,Meals & soups,197
Gaziantep,Gaziantep / Antep Ekşili / Akıtmalı Ufak Köfte,Yemekler ve çorbalar,Meals & soups,167
Gaziantep,Gaziantep / Antep Yarım Tava,Yemekler ve çorbalar,Meals & soups,215
Gaziantep,Gaziantep Alenaziği /Antep Alenaziği,Yemekler ve çorbalar,Meals & soups,274
Gaziantep,Gaziantep Arap Köftesi / Antep Arap Köftesi,Yemekler ve çorbalar,Meals & soups,245
Gaziantep,Gaziantep Buhara Pilavı / Antep Buhara Pilavı,Yemekler ve çorbalar,Meals & soups,179
Gaziantep,Gaziantep Börek Çorbası / Antep Börek Çorbası,Yemekler ve çorbalar,Meals & soups,243
Gaziantep,Gaziantep Börk Aşı / Gaziantep Mıcırık Aşı,Yemekler ve çorbalar,Meals & soups,252
Gaziantep,Gaziantep Cağırtlak Kebabı/ Antep Cağırtlak Kebabı / Gaziantep Cartlak Kebabı / Antep Cartlak Kebabı,Yemekler ve çorbalar,Meals & soups,195
Gaziantep,Gaziantep Damat Dolması / Gaziantep Kuzu İçli Kabak Dolma,Yemekler ve çorbalar,Meals & soups,242
Gaziantep,Gaziantep Doğrama/Antep Doğrama,Yemekler ve çorbalar,Meals & soups,238
Gaziantep,Gaziantep Fasulyeli Kabak Dolması,Yemekler ve çorbalar,Meals & soups,184
Gaziantep,Gaziantep Haveydi Köfte / Antep Haveydi Köfte,Yemekler ve çorbalar,Meals & soups,251
Gaziantep,Gaziantep Haylan Kabağı Dolması / Antep Haylan Kabağı Dolması,Yemekler ve çorbalar,Meals & soups,260
Gaziantep,Gaziantep Kabaklama/Antep Kabaklama,Yemekler ve çorbalar,Meals & soups,284
Gaziantep,Gaziantep Küşleme Kebabı/Antep Küşleme Kebabı,Yemekler ve çorbalar,Meals & soups,282
Gaziantep,Gaziantep Lebeniye Çorbası/Antep Lebeniye Çorbası,Yemekler ve çorbalar,Meals & soups,173
Gaziantep,Gaziantep Malhıtalı Aşı/Lapası,Yemekler ve çorbalar,Meals & soups,193
Gaziantep,Gaziantep Malhıtalı Köftesi/Gaziantep Mercimekli Köftesi,Yemekler ve çorbalar,Meals & soups,258
Gaziantep,Gaziantep Mumbar Dolması/ Antep Mumbar Dolması,Yemekler ve çorbalar,Meals & soups,258
Gaziantep,Gaziantep Nohut Dürümü/Antep Nohut Dürümü,Yemekler ve çorbalar,Meals & soups,258
Gaziantep,Gaziantep Omacı/Antep Omacı/Pisik Köftesi,Yemekler ve çorbalar,Meals & soups,360
Gaziantep,Gaziantep Pirpirim Aşı/Antep Pirpirim Aşı,Yemekler ve çorbalar,Meals & soups,261
Gaziantep,Gaziantep Sarımsak Aşı,Yemekler ve çorbalar,Meals & soups,286
Gaziantep,Gaziantep Sarımsak Kebabı,Yemekler ve çorbalar,Meals & soups,278
Gaziantep,Gaziantep Simit Aşı/Antep Simit Aşı,Yemekler ve çorbalar,Meals & soups,264
Gaziantep,Gaziantep Simit Kebabı/Antep Simit Kebabı,Yemekler ve çorbalar,Meals & soups,221
Gaziantep,Gaziantep Sini Köftesi,Yemekler ve çorbalar,Meals & soups,269
Gaziantep,Gaziantep Süzek Yapması / Antep Süzek Yapması,Yemekler ve çorbalar,Meals & soups,200
Gaziantep,Gaziantep Tene Katması / Antep Tene Katması,Yemekler ve çorbalar,Meals & soups,224
Gaziantep,Gaziantep Yağlı Köfte / Antep Yağlı Köfte,Yemekler ve çorbalar,Meals & soups,213
Gaziantep,Gaziantep Yenidünya Kebabı/Antep Yenidünya Kebabı,Yemekler ve çorbalar,Meals & soups,239
Gaziantep,Gaziantep Yoğurtlu Patates/Antep Yoğurtlu Patates,Yemekler ve çorbalar,Meals & soups,339
Gaziantep,Gaziantep Yoğurtlu Taze Fasulye/Antep Yoğurtlu Taze Fasulye,Yemekler ve çorbalar,Meals & soups,151
Gaziantep,Gaziantep Öz Çorba/Antep Öz Çorba,Yemekler ve çorbalar,Meals & soups,266
Gaziantep,Gaziantep İçli Köftesi / Antep İçli Köftesi,Yemekler ve çorbalar,Meals & soups,162
Gaziantep,Gaziantep/Antep Alaca Çorba,Yemekler ve çorbalar,Meals & soups,214
Gaziantep,Gaziantep/Antep Ayvalı Ekşili Taraklık,Yemekler ve çorbalar,Meals & soups,284
Gaziantep,Gaziantep/Antep Bakla Tavası,Yemekler ve çorbalar,Meals & soups,238
Gaziantep,Gaziantep/Antep Erik Tavası,Yemekler ve çorbalar,Meals & soups,187
Gaziantep,Gaziantep/Antep Firik Pilavı,Yemekler ve çorbalar,Meals & soups,203
Gaziantep,Gaziantep/Antep Firikli Acur Dolması,Yemekler ve çorbalar,Meals & soups,266
Gaziantep,Gaziantep/Antep Keme Kebabı,Yemekler ve çorbalar,Meals & soups,202
Gaziantep,Gaziantep/Antep Maş Piyazı,Yemekler ve çorbalar,Meals & soups,245
Gaziantep,Gaziantep/Antep Maş Çorbası,Yemekler ve çorbalar,Meals & soups,237
Gaziantep,Gaziantep/Antep Sebzeli Kebap,Yemekler ve çorbalar,Meals & soups,206
Gaziantep,Gaziantep/Antep Çağla Aşı,Yemekler ve çorbalar,Meals & soups,331
Kütahya,Gediz Güveci,Yemekler ve çorbalar,Meals & soups,264
Kütahya,Gediz Tarhanası,Yemekler ve çorbalar,Meals & soups,144
Aydın,Germencik Ekşili Tavuk,Yemekler ve çorbalar,Meals & soups,243
Burdur,Gölhisar Kavurması,Yemekler ve çorbalar,Meals & soups,205
Hakkari,Hakkari Girara Huluga,Yemekler ve çorbalar,Meals & soups,273
Hakkari,Hakkari Gulol,Yemekler ve çorbalar,Meals & soups,199
Hakkari,Hakkari Kepaye,Yemekler ve çorbalar,Meals & soups,230
Hakkari,Hakkâri Doleme,Yemekler ve çorbalar,Meals & soups,258
Hakkari,Hakkâri Doğaba,Yemekler ve çorbalar,Meals & soups,274
Hakkari,Hakkâri Kıris,Yemekler ve çorbalar,Meals & soups,181
Hatay,Hatay Ali Nazik,Yemekler ve çorbalar,Meals & soups,220
Hatay,Hatay Aşur Yemeği,Yemekler ve çorbalar,Meals & soups,214
Hatay,Hatay Bahtenis Dolması,Yemekler ve çorbalar,Meals & soups,206
Hatay,Hatay Bakla Ezmesi,Yemekler ve çorbalar,Meals & soups,314
Hatay,Hatay Cevizli Biber / Hatay Muhammarası,Yemekler ve çorbalar,Meals & soups,253
Hatay,Hatay Ekşi Aşı,Yemekler ve çorbalar,Meals & soups,178
Hatay,Hatay Fellah Köftesi,Yemekler ve çorbalar,Meals & soups,276
Hatay,Hatay Halavet Kebabı,Yemekler ve çorbalar,Meals & soups,330
Hatay,Hatay Humusu,Yemekler ve çorbalar,Meals & soups,281
Hatay,Hatay Oruğu,Yemekler ve çorbalar,Meals & soups,167
Hatay,Hatay Pirzolalı Yaprak Sarması,Yemekler ve çorbalar,Meals & soups,213
Hatay,Hatay Tepsi Oruğu,Yemekler ve çorbalar,Meals & soups,292
Hatay,Hatay Tuzlu Yoğurt Çorbası,Yemekler ve çorbalar,Meals & soups,203
Hatay,Hatay Yaprak Sarması,Yemekler ve çorbalar,Meals & soups,255
Hatay,Hatay Zahter Salatası / Hatay Kekik Salatası,Yemekler ve çorbalar,Meals & soups,270
Hatay,Hatay Şeyh Mualla Yemeği,Yemekler ve çorbalar,Meals & soups,193
Hatay,Hatay Şiş Börek Çorbası,Yemekler ve çorbalar,Meals & soups,232
Erzurum,Hınıs Köftesi,Yemekler ve çorbalar,Meals & soups,140
Isparta,Isparta Kabune Pilavı,Yemekler ve çorbalar,Meals & soups,189
Iğdır,Iğdır Bozbaş Yemeği,Yemekler ve çorbalar,Meals & soups,224
Iğdır,Iğdır Omaç Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,179
Iğdır,Iğdır Taş Köfte Yemeği,Yemekler ve çorbalar,Meals & soups,308
Adıyaman,Kahta Bulgur Pilavı,Yemekler ve çorbalar,Meals & soups,171
Kırşehir,Kaman Besmeç,Yemekler ve çorbalar,Meals & soups,215
Kırıkkale,Karaahmetli Tokmak Köfte,Yemekler ve çorbalar,Meals & soups,241
Uşak,Karahallı Ciğeri,Yemekler ve çorbalar,Meals & soups,300
Karaman,Karaman İlisıra Dolması,Yemekler ve çorbalar,Meals & soups,170
Karaman,Karaman Şebit Pilavı,Yemekler ve çorbalar,Meals & soups,287
Kastamonu,Kastamonu Tiridi / Kastamonu Simit Tiridi,Yemekler ve çorbalar,Meals & soups,235
Kayseri,Kayseri Börek Aşı/ Kayseri Böre Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,191
Kayseri,Kayseri Fırın Ağzı Kebabı,Yemekler ve çorbalar,Meals & soups,256
Kayseri,Kayseri Kurşun Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,244
Kayseri,Kayseri Mantısı,Yemekler ve çorbalar,Meals & soups,208
Kayseri,Kayseri Tepsi Mantısı,Yemekler ve çorbalar,Meals & soups,238
Kayseri,Kayseri Yağlaması,Yemekler ve çorbalar,Meals & soups,218
Ankara,Kazan Kavurması,Yemekler ve çorbalar,Meals & soups,240
Edirne,Keşan Satır Et,Yemekler ve çorbalar,Meals & soups,265
Kilis,Kilis Ekşili Kebabı,Yemekler ve çorbalar,Meals & soups,306
Kilis,Kilis Tava,Yemekler ve çorbalar,Meals & soups,179
Kilis,Kilis Şıhılmahşe,Yemekler ve çorbalar,Meals & soups,331
Konya,Konya Badem Helvası,Yemekler ve çorbalar,Meals & soups,147
Konya,Konya Balık Çokratması,Yemekler ve çorbalar,Meals & soups,228
Konya,Konya Bamya Çorbası,Yemekler ve çorbalar,Meals & soups,261
Konya,Konya Bütümet / Konya Orta,Yemekler ve çorbalar,Meals & soups,248
Konya,Konya Calla Yemeği,Yemekler ve çorbalar,Meals & soups,207
Konya,Konya Cimcik,Yemekler ve çorbalar,Meals & soups,226
Konya,Konya Domalan Yemeği,Yemekler ve çorbalar,Meals & soups,213
Konya,Konya Ekmek Salması,Yemekler ve çorbalar,Meals & soups,208
Konya,Konya Ekşili Kabak,Yemekler ve çorbalar,Meals & soups,273
Konya,Konya Etli Düğün Pilavı,Yemekler ve çorbalar,Meals & soups,251
Konya,Konya Etli Yaprak Sarması,Yemekler ve çorbalar,Meals & soups,204
Konya,Konya Fırın Kebabı / Konya Fürun Kebabı,Yemekler ve çorbalar,Meals & soups,275
Konya,Konya Güneyik Salatası,Yemekler ve çorbalar,Meals & soups,249
Konya,Konya Hassaten Lokma,Yemekler ve çorbalar,Meals & soups,272
Konya,Konya Ildız Kökü Yemeği,Yemekler ve çorbalar,Meals & soups,263
Konya,Konya Kikirdekli Kesme Çorbası,Yemekler ve çorbalar,Meals & soups,198
Konya,Konya Kuru Kabak Sarması,Yemekler ve çorbalar,Meals & soups,210
Konya,Konya Kömbesi,Yemekler ve çorbalar,Meals & soups,269
Konya,Konya Kıtırlı Mantı,Yemekler ve çorbalar,Meals & soups,262
Konya,Konya Menekşeli Pilav,Yemekler ve çorbalar,Meals & soups,234
Konya,Konya Mıkla,Yemekler ve çorbalar,Meals & soups,240
Konya,Konya Ovmaç Çorbası,Yemekler ve çorbalar,Meals & soups,292
Konya,Konya Patlıcan Bayıldan,Yemekler ve çorbalar,Meals & soups,208
Konya,Konya Patlıcan Tiridi,Yemekler ve çorbalar,Meals & soups,260
Konya,Konya Paça Yahnisi,Yemekler ve çorbalar,Meals & soups,226
Konya,Konya Tandır Çorbası,Yemekler ve çorbalar,Meals & soups,225
Konya,Konya Tandırda Çebiç,Yemekler ve çorbalar,Meals & soups,284
Konya,Konya Tarhun Çorbası,Yemekler ve çorbalar,Meals & soups,272
Konya,Konya Tiridi,Yemekler ve çorbalar,Meals & soups,272
Konya,Konya Topalağı,Yemekler ve çorbalar,Meals & soups,294
Konya,Konya Tutmaç Çorbası,Yemekler ve çorbalar,Meals & soups,236
Konya,Konya Zülbiyesi / Konya Sülbiyesi,Yemekler ve çorbalar,Meals & soups,266
Konya,Konya Çirli,Yemekler ve çorbalar,Meals & soups,221
Konya,Konya Çullama,Yemekler ve çorbalar,Meals & soups,250
Konya,Konya Çöpleme,Yemekler ve çorbalar,Meals & soups,229
Konya,Konya Şalgam Gallesi,Yemekler ve çorbalar,Meals & soups,239
Çankırı,Kurşunlu Keşkeği,Yemekler ve çorbalar,Meals & soups,262
Kilis,Kübbülmişviyye,Yemekler ve çorbalar,Meals & soups,198
Kütahya,Kütahya Cimcik Aşı/Kütahya Cimcik,Yemekler ve çorbalar,Meals & soups,329
Kütahya,Kütahya Kaz Tiridi,Yemekler ve çorbalar,Meals & soups,190
Kütahya,Kütahya Kızılcık Tarhanası,Yemekler ve çorbalar,Meals & soups,180
Tekirdağ,Küçükyoncalı Keşkeği,Yemekler ve çorbalar,Meals & soups,287
Manisa,Kırkağaç Pideli Paça / Kırkağaç Çakal Pideli Paça,Yemekler ve çorbalar,Meals & soups,271
Manisa,Kırkağaç Topalak Yemeği,Yemekler ve çorbalar,Meals & soups,263
Kırıkkale,Kırıkkale Keskin Tava,Yemekler ve çorbalar,Meals & soups,263
Kırşehir,Kırşehir Ayva Boranısı,Yemekler ve çorbalar,Meals & soups,234
Kırşehir,Kırşehir Süla Kabağı Yemeği,Yemekler ve çorbalar,Meals & soups,195
Kırşehir,Kırşehir Çirleme Yemeği,Yemekler ve çorbalar,Meals & soups,238
Kırşehir,Kırşehir Çullaması,Yemekler ve çorbalar,Meals & soups,205
Malatya,Malatya Analı Kızlı Köfte / Malatya Tiritli Köfte,Yemekler ve çorbalar,Meals & soups,279
Malatya,Malatya Ayranlı Soğuk Çorba,Yemekler ve çorbalar,Meals & soups,228
Malatya,Malatya Hırçikli Köfte,Yemekler ve çorbalar,Meals & soups,198
Malatya,Malatya Ispanaklı Ekşili Köftesi,Yemekler ve çorbalar,Meals & soups,221
Malatya,Malatya Kağıt Kebabı,Yemekler ve çorbalar,Meals & soups,254
Malatya,Malatya Pöçüklü Lahana Sarması / Malatya Nahna Küftesi,Yemekler ve çorbalar,Meals & soups,210
Malatya,Malatya Simit Pilavı,Yemekler ve çorbalar,Meals & soups,198
Malatya,Malatya Tarhanası,Yemekler ve çorbalar,Meals & soups,246
Malatya,Malatya Tevek Yaprağı Sarması,Yemekler ve çorbalar,Meals & soups,246
Malatya,Malatya İçli Köftesi,Yemekler ve çorbalar,Meals & soups,212
Kahramanmaraş,Maraş Ekşili Çorba,Yemekler ve çorbalar,Meals & soups,214
Kahramanmaraş,Maraş Eli Böğründe / Maraş Yanyana,Yemekler ve çorbalar,Meals & soups,245
Kahramanmaraş,Maraş Kelle Paçası,Yemekler ve çorbalar,Meals & soups,170
Kahramanmaraş,Maraş Tarhanası,Yemekler ve çorbalar,Meals & soups,172
Mardin,Mardin Alluciye,Yemekler ve çorbalar,Meals & soups,203
Mardin,Mardin Firkiye,Yemekler ve çorbalar,Meals & soups,225
Mardin,Mardin Irok,Yemekler ve çorbalar,Meals & soups,249
Mardin,Mardin Kaburga Dolması,Yemekler ve çorbalar,Meals & soups,301
Mardin,Mardin Kebabı,Yemekler ve çorbalar,Meals & soups,274
Mardin,Mardin Kibe,Yemekler ve çorbalar,Meals & soups,228
Mardin,Mardin Sembusek,Yemekler ve çorbalar,Meals & soups,234
Mardin,Mardin İkbebet,Yemekler ve çorbalar,Meals & soups,190
Mardin,Mardin İncasiyye,Yemekler ve çorbalar,Meals & soups,234
İzmir,Menemen Menemeni,Yemekler ve çorbalar,Meals & soups,222
Bolu,Mengen Höşmerimi,Yemekler ve çorbalar,Meals & soups,250
Bolu,Mengen Kaldırık Dolması,Yemekler ve çorbalar,Meals & soups,198
Bolu,Mengen Kedibatmaz,Yemekler ve çorbalar,Meals & soups,258
Mersin,Mersin Tantunisi,Yemekler ve çorbalar,Meals & soups,304
Amasya,Merzifon Keşkeği,Yemekler ve çorbalar,Meals & soups,230
Muğla,Milas Ekşili Köfte,Yemekler ve çorbalar,Meals & soups,253
Muğla,Milas Kanlı Kavurması,Yemekler ve çorbalar,Meals & soups,266
Muğla,Milas Vekilharcı,Yemekler ve çorbalar,Meals & soups,217
Muğla,Milas Çıntar Kavurması,Yemekler ve çorbalar,Meals & soups,245
Van,Murtuğa,Yemekler ve çorbalar,Meals & soups,236
Muğla,Muğla Göce Tarhanası,Yemekler ve çorbalar,Meals & soups,239
Muğla,Muğla Köftesi,Yemekler ve çorbalar,Meals & soups,200
Muğla,Muğla Sulu Kebabı,Yemekler ve çorbalar,Meals & soups,236
Muş,Muş Köftesi,Yemekler ve çorbalar,Meals & soups,257
Muş,Muş Çorti Aşı (Yemeği),Yemekler ve çorbalar,Meals & soups,300
